latitude,longitude,altitude,geometry,coordinates,@id,name,ref:FFVL,free_flying:hanggliding,free_flying:paragliding,free_flying:site,leisure,sport,surface,type,website,landuse,note,access,ele,free_flying:official,free_flying:site_orientation,lit,network,operator,ref,source,free_flying:tandem,free_flying:network,natural,alt_name,wheelchair,building,building:levels,free_flying:retail,free_flying:school,club,phone,free_flying:rigid,area,aircraft,contact:website,source:date,free_flying:guest-guidelines,free_flying:no-flight-time,description,intermittent,inscription,fixme,crop,free_flying:ground_handling,name:en,free_flying,free_flying:orientation,free_flying:club,orientation,covered,fee,indoor,source:website,aeroway,mapillary,aircraft:type,aircraft:type2,length,width,abandoned:leisure,official_name,local_ref,free_flying:shop,shop,opening_hours:signed,description:it,operator:website,tourism,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,fixme2,board_type,check_date,information,communication:radio,frequency,height,man_made,tower:construction,tower:type,contact:webcam,display:digital,monitoring:weather,recording:automated,recording:remote,weather:anemometer,weather:thermometer,weather:wind_vane,amenity,email,fax,free_flying:repair,ref:FR:SIRET,contact:facebook
,,,Polygon,"6.3158155,44.6786027,6.3157872,44.6782128,6.3171967,44.6782108,6.3171457,44.6785048,6.3158155,44.6786027",way/711929389,Landing zone,,,,,pitch,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.1319451,46.4295,6.1324472,46.4291068,6.1326994,46.4292525,6.1321943,46.4296474,6.1319451,46.4295",way/713602307,Les Burnes,,yes,yes,takeoff,pitch,free_flying,,,http://www.cvld.ch/,,Club de Vol Libre la Dôle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Décollage parapente et deltaplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7087629,45.1574049,2.7090526,45.1571779,2.7100503,45.1571099,2.7103776,45.1571969,2.7106672,45.1571439,2.7109301,45.1571855,2.7120888,45.1569661,2.7123088,45.1570115,2.7124804,45.1568337,2.7127862,45.1569207,2.7123356,45.1574768,2.712239,45.1576319,2.7123141,45.158256,2.7120727,45.1590353,2.7115899,45.1591525,2.7106833,45.1595459,2.7103829,45.159179,2.7098143,45.158778,2.7093476,45.1579194,2.7087629,45.1574049",way/713990533,Enchaniers,,yes,yes,landing,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/487,recreation_ground,,,1050,,N;S,,,Parapente Puy Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7324897,45.1563684,2.7332139,45.1568034,2.7324897,45.1571779,2.7320659,45.1564365,2.7324897,45.1563684",way/713995606,Chabraire,,yes,yes,takeoff,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/487,recreation_ground,Balise FFVL 143987.5 MHz,,1530,,N;NW;W,,FFVL,Parapente Puy Mary,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7324897,45.1601965,2.732715,45.1600717,2.732951,45.1600944,2.7331227,45.1600793,2.7332354,45.1601738,2.7334928,45.1605445,2.7332622,45.1606202,2.7329296,45.1603705,2.7324897,45.1601965",way/713995928,Chabraire Nord,,yes,yes,takeoff,,free_flying,,,,recreation_ground,,,1488,,N;NW,,FFVL,,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7328062,45.1478261,2.7324146,45.147217,2.7327847,45.1471867,2.733525,45.1477958,2.7331495,45.147758,2.7328062,45.1478261",way/713996379,Niermont Est,,yes,yes,takeoff,,free_flying,,,,recreation_ground,,,1600,,E;SE,,FFVL,Parapente Puy Mary,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7360088,45.1488533,2.734901,45.1484768,2.7351049,45.1480323,2.7364674,45.1484863,2.7360088,45.1488533",way/713996380,"Niermont Sud, Sud Est",,yes,yes,takeoff,,free_flying,,,,recreation_ground,,,1560,,"S,SE",,FFVL,Parapente Puy Mary,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7323744,45.147932,2.7317548,45.147915,2.7317843,45.1476653,2.7318272,45.1473229,2.7317226,45.1470448,2.7321249,45.1471337,2.7323234,45.1475632,2.7323744,45.147932",way/713996381,Niermont Sud Ouest,,yes,yes,takeoff,,free_flying,,,,recreation_ground,,,1600,,SW,,FFVL,Parapente Puy Mary,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7515709,45.1350064,2.7525312,45.1356006,2.7521288,45.1361341,2.7519089,45.1366223,2.7513778,45.136944,2.750895,45.1368569,2.7500635,45.137364,2.7493554,45.1369364,2.7480948,45.13775,2.747274,45.1369856,2.746743,45.1359184,2.7473599,45.1358541,2.7486581,45.1345183,2.7490497,45.1349421,2.7503586,45.1344842,2.7515709,45.1350064",way/713996468,Lavigerie,,yes,yes,landing,pitch,free_flying,,,,,"Ne pas poser lorsque l'herbe est haute, terrain privé - Do not land when grass is high, private land",,1065,,,,FFVL,Parapente Puy Mary,,Local knowledge,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6951319,45.1370234,2.6954055,45.1373299,2.6957488,45.1377084,2.6961833,45.1380111,2.6973152,45.1384311,2.6966447,45.1411404,2.6956254,45.1401907,2.6954859,45.1398577,2.6955664,45.1393809,2.6952714,45.1391122,2.6946276,45.1385484,2.6939034,45.1381549,2.693823,45.1372997,2.6944077,45.1374283,2.6951319,45.1370234",way/714426011,Maurinie,,,yes,landing,,free_flying,,,,recreation_ground,Balise FFVL 143987.5 MHz,,1050,,W,,FFVL,Parapente Puy Mary,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6862726,45.1118212,2.6861277,45.1112022,2.6868331,45.1107214,2.6875788,45.1118837,2.6862726,45.1118212",way/714426012,Buron d'Eylac,,,yes,landing,pitch,free_flying,,,,,Balise FFVL 143987.5 MHz,,1680,,W,,FFVL,Parapente Puy Mary,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6746666,45.1261695,2.6751924,45.1264004,2.6745754,45.1269757,2.6740658,45.1265518,2.6746666,45.1261695",way/714426013,Puy de la Tourte Nord Est,,,yes,takeoff,,free_flying,,,,recreation_ground,Balise FFVL 143987.5 MHz,,1700,,W,,FFVL,Parapente Puy Mary,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6732558,45.1240764,2.6728052,45.1238077,2.6724136,45.1232248,2.6728427,45.1229485,2.6735187,45.1234633,2.6732558,45.1240764",way/714426014,Puy de la Tourte Ouest,,,yes,takeoff,,free_flying,,,,recreation_ground,Balise FFVL 143987.5 MHz,,1680,,W,,FFVL,Parapente Puy Mary,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7875313,45.1554889,2.7879556,45.1547646,2.788277,45.1548912,2.7877915,45.155504,2.7875313,45.1554889",way/714428787,Dienne,,,yes,landing,,free_flying,,,,recreation_ground,,,1050,,E;W,,FFVL,Thang-ka,,"Le ministère de la ville, de la jeunesse et des sports - 01/2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7708989,45.1630372,2.7710706,45.1629389,2.7713281,45.1630221,2.7711081,45.1631696,2.7708989,45.1630372",way/714428788,Embec,,,yes,takeoff,,free_flying,,,,recreation_ground,,,1420,,E,,FFVL,Thang-ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7730447,45.1646787,2.7731305,45.1641568,2.7724761,45.1638542,2.773844,45.1628367,2.7748042,45.1633625,2.7744448,45.1636499,2.7746165,45.1641076,2.7732754,45.1650532,2.7730447,45.1646787",way/714429562,Embec,,,yes,training,,free_flying,,,,recreation_ground,,,1420,,E,,FFVL,Thang-ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7943414,45.1483501,2.7947438,45.1483236,2.7947974,45.1485033,2.7942905,45.1485298,2.7943414,45.1483501",way/714433927,Rocher de Laqueuille Nord Est,,,yes,takeoff,,free_flying,,,,recreation_ground,,,1280,,NE,,FFVL,Thang-ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.7623856,45.2346914,2.7626163,45.2352165,2.7626431,45.2359758,2.7624661,45.2370184,2.7605832,45.2373546,2.7597839,45.2373319,2.7592689,45.2372375,2.7589631,45.237007,2.7586091,45.2367804,2.7584159,45.2360815,2.7586734,45.2358322,2.7584696,45.2355791,2.7585232,45.2352656,2.7589524,45.2348198,2.7594352,45.2346347,2.7597946,45.2345025,2.7623856,45.2346914",way/714433928,Carlucet,,,yes,training,,free_flying,,,,recreation_ground,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6836789,45.0929591,2.6843655,45.0926031,2.6850414,45.0927849,2.6872408,45.0941482,2.6892149,45.0952389,2.6881313,45.0962234,2.6866722,45.0949511,2.6858461,45.0942164,2.685138,45.0936256,2.6842582,45.0934741,2.6836789,45.0929591",way/714739714,Gindrou,,,yes,landing,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/1032,recreation_ground,,,1340,,,,FFVL,Marc FAUCHER,,,,,,,,,,,,,+33 6 78 01 69 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6601291,45.0713574,2.6580691,45.0698496,2.6586109,45.06952,2.6594961,45.0697814,2.6603436,45.0700996,2.6607406,45.0701413,2.6608318,45.0706035,2.6610249,45.0707816,2.6601291,45.0713574",way/714739715,Mandailles,,,yes,landing,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/1032,recreation_ground,,,930,,,,FFVL,Marc FAUCHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.677837,45.0840853,2.6773435,45.0840096,2.6768821,45.0837028,2.6763886,45.0833808,2.675997,45.0828051,2.6762813,45.0825059,2.6770109,45.082324,2.6779497,45.0826952,2.6784164,45.0837558,2.677837,45.0840853",way/714739716,Liadouze,,,yes,landing,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/1032,recreation_ground,,,1020,,S;SW,,FFVL,Marc FAUCHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.6616164,45.1043447,2.6613562,45.104357,2.6614219,45.1042074,2.6615815,45.1042264,2.6616164,45.1043447",way/714739717,Col de Redondet,,,yes,takeoff,,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/1032,recreation_ground,Balise FFVL 143.9875 MHz,,1530,,S;SE,,FFVL,Marc FAUCHER,,,,,,,,,,,,,+33 6 78 01 69 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.679799,45.1070386,2.6793605,45.1072799,2.6792184,45.1067612,2.67961,45.1066429,2.6801196,45.1067773,2.679799,45.1070386",way/714744585,Puy Mary Col Sud,,,yes,takeoff,pitch,free_flying,,,,,Balise FFVL 143.9875 MHz,,1630,,S;SW,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"2.670068,45.117881,2.670005,45.1175962,2.6702034,45.1176075,2.6702477,45.1178962,2.670068,45.117881",way/714745766,Pas de Peyrol,,,yes,takeoff,pitch,free_flying,,,https://federation.ffvl.fr/sites_pratique/voir/1048,,Balise FFVL 143.9875 MHz,,1620,,E;NE,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5267587,46.1307529,6.5253273,46.1305432,6.5239544,46.130181,6.5232038,46.1296806,6.5238119,46.1293646,6.5243392,46.1294567,6.5255411,46.1296345,6.5265645,46.1297952,6.5267587,46.1307529",way/715177416,"atterrissage FFVL Mieussy ""la ferme""",,,yes,landing,pitch,free_flying,grass,,,,,yes,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.7221978,46.191234,6.7220557,46.1909815,6.722171,46.1908589,6.7223534,46.1908757,6.7225572,46.191039,6.7221978,46.191234",way/715573866,Décollage FFVL Super Morzine,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,1530,yes,,no,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4404693,45.9058169,6.4408314,45.9052103,6.4427331,45.9062965,6.4426017,45.9064234,6.4421162,45.9063394,6.441856,45.9062704,6.4410675,45.9059214,6.4404693,45.9058169",way/715573869,Cortibot,74A009A,,yes,landing,pitch,free_flying,grass,,,,,yes,,yes,,no,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4612672,45.9358072,6.4611746,45.9354761,6.4626539,45.9353707,6.4626049,45.9357202,6.4612672,45.9358072",way/715573870,Atterrissage FFVL Les Potais,74A023B,,yes,landing,pitch,free_flying,grass,,,,,yes,,yes,,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4762674,45.960339,6.4761816,45.9600388,6.4765678,45.9598132,6.4770077,45.9599008,6.4771257,45.9599661,6.4768951,45.9604956,6.4762674,45.960339",way/715573871,Décollage FFVL du Mont-Lachat,74D023A,,yes,takeoff,pitch,free_flying,,,,,,,,yes,,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4764887,45.9588492,6.4757109,45.9587466,6.4761615,45.9571859,6.4769286,45.9572549,6.4769903,45.9573854,6.4770439,45.9579691,6.476934,45.9580847,6.4767247,45.9584054,6.4764887,45.9588492",way/715573872,Mont-Lachat,74D023A,,yes,takeoff,pitch,free_flying,,,,,,,,yes,,,FFVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"7.5139645,46.2711889,7.5138734,46.2712582,7.5140312,46.271355,7.5141152,46.2712899,7.5147515,46.2716998,7.5132931,46.272773,7.5119569,46.2717702,7.5133109,46.2707797,7.5139645,46.2711889",way/718497658,Atterrissage Chalais,,yes,yes,landing,pitch,free_flying,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"4.6077595,46.0841242,4.608041,46.0837085,4.6089163,46.0840259,4.6088169,46.0845446,4.6077595,46.0841242",way/718910346,Décollage parapente de Sainte-Marie,69D005A,,,takeoff,pitch,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.8328476,45.14795,5.8330188,45.1483756,5.8329624,45.1485676,5.8326191,45.1490084,5.8324286,45.149137,5.8320075,45.1493224,5.831809,45.1495646,5.8316831,45.1502484,5.8314896,45.1504192,5.8311408,45.1504538,5.8309789,45.1502811,5.8315219,45.1496903,5.8317993,45.1491998,5.8320022,45.1489933,5.8323187,45.1487568,5.8325842,45.1484541,5.8326834,45.1481439,5.8328642,45.1477512,5.8328476,45.14795",way/731175452,La Richardière,38A014A,,yes,landing,pitch,free_flying,,,,,,,,yes,,,FFVL,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,airstrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.7137542,45.8840891,6.7136845,45.8841771,6.7133563,45.8844363,6.7132301,45.8845594,6.713209,45.8846685,6.7131101,45.8847702,6.7130092,45.8848142,6.7129173,45.8847653,6.7124869,45.8848439,6.7123881,45.8848537,6.7122258,45.8851042,6.7120918,45.8851632,6.711739,45.8851337,6.7115625,45.884613,6.7112662,45.8844018,6.7109981,45.8838468,6.7115484,45.8834096,6.711866,45.8835226,6.7118871,45.8834391,6.7137542,45.8840891",way/732068112,Atterrissage Vol Libre de Saint-Gervais-les-Bains,,,yes,landing,pitch,free_flying,grass,,,,,yes,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"7.6337621,45.4028813,7.6334031,45.402684,7.6339561,45.4026202,7.6343297,45.402594,7.6347042,45.4025677,7.6351506,45.4025302,7.6356009,45.4024864,7.6356826,45.4026357,7.6354519,45.4026997,7.6352159,45.4027562,7.6348189,45.402824,7.6345239,45.4028692,7.6341859,45.4029181,7.6341834,45.403262,7.6338924,45.4033054,7.6337621,45.4028813",way/732133776,,,,,landing,,free_flying,,,,grass,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"7.6470731,45.4389368,7.6466747,45.4386515,7.6468617,45.4385146,7.6470649,45.438526,7.6474227,45.4386344,7.6475528,45.4387485,7.6475609,45.4388569,7.6475284,45.4389368,7.6470731,45.4389368",way/732140889,,,,,takeoff,,free_flying,,,,grass,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"8.0750971,45.6605427,8.0747719,45.6605654,8.07478,45.6603324,8.0749914,45.6601903,8.0754142,45.6601676,8.075772,45.6602017,8.0759021,45.660304,8.0757151,45.6605484,8.0750971,45.6605427",way/732141911,,,,,takeoff,,free_flying,,,,meadow,,,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.6608945,45.9150715,6.6604868,45.9149111,6.6615382,45.9143251,6.661844,45.9148849,6.6608945,45.9150715",way/760910183,atterrissage FFVL du lac de Passy,,,,,pitch,free_flying,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.7068928,45.9158656,6.7061515,45.9162963,6.7055199,45.9156576,6.7062708,45.9152216,6.7068928,45.9158656",way/760911729,atterrissage FFVL Marlioz Batistock,,,,,pitch,free_flying,grass,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.272095,45.6987267,6.272036,45.6985506,6.2718563,45.6984513,6.2721165,45.6984757,6.2723793,45.6984832,6.2724061,45.6987398,6.272095,45.6987267",way/766638199,Décollage de la Sambuy,,,,takoff,pitch,free_flying,,,,,,,1840,yes,,,FFVL,,,,,,,,,,,,,,,,,,,,,,"Son nom laisse penser que l'on décolle du sommet du même nom (il y a aussi un déco rando là haut), mais non, c'est le nom de la stations de ski. Le départ se fait du haut de la piste noire.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.1265624,44.9987011,6.1273026,44.9986897,6.127308,44.9989439,6.1265731,44.9989629,6.1265624,44.9987011",way/772166133,Site de vol libre,,,,,pitch,free_flying,grass,,,village_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.716966,46.3382747,6.7170298,46.3376996,6.7178827,46.3376589,6.7178523,46.3381304,6.7173236,46.3381663,6.716966,46.3382747",way/790524839,Décollage Parapente de Pelluaz,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,,yes,S,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4881762,46.2857629,6.4890854,46.2851583,6.4896383,46.2856788,6.4883792,46.2859694,6.4881762,46.2857629",way/790527929,Décollage FFVL de Très-le-mont,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,1359,yes,"NW, W",no,FFVL,CHOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5181907,46.3065307,6.518518,46.3069529,6.517879,46.3072881,6.5175893,46.3071031,6.5175946,46.306958,6.5181137,46.3065667,6.5181907,46.3065307",way/790530920,Décollage FFVL La Chapelle d'Hermone,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,1300,yes,N,no,FFVL,CHOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.6816645,45.9449844,6.681215,45.9449751,6.6810529,45.9447382,6.6810637,45.944574,6.6813319,45.944395,6.6815786,45.9441936,6.6819756,45.9441712,6.6822814,45.9441003,6.6825228,45.9442831,6.6824477,45.9446934,6.6821741,45.9449359,6.6816645,45.9449844",way/790534640,Décollage FFVL de Varan,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.7010578,45.9500198,6.7014416,45.9495826,6.7022255,45.9498268,6.7018091,45.9501107,6.7010578,45.9500198",way/790536034,Décollage de Frioland,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,1720,,S,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.6976718,46.0536363,6.6978943,46.0539117,6.697895,46.0545364,6.6971651,46.054222,6.6972312,46.0537959,6.6976718,46.0536363",way/790537853,Décollage FFVL de Samoens les Saix 1600,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,,yes,"N, NW",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5476683,46.1438712,6.547781,46.1450086,6.5475289,46.1449751,6.5473411,46.1438527,6.5476683,46.1438712",way/790541955,Décollage FFVL Mieussy Platière,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,,yes,"SW, W",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5455748,46.1426026,6.5440001,46.1426183,6.5433766,46.1415833,6.5442908,46.1406272,6.5458756,46.1408934,6.5463452,46.1418097,6.5455748,46.1426026",way/790651733,Décollage FFVL Mieussy Pertuiset,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,,yes,"W, SW, S, SE",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.0953408,45.8046389,6.0954098,45.8049469,6.0948976,45.8050444,6.0948318,45.8046627,6.0950424,45.8044854,6.0952209,45.8045772,6.0953408,45.8046389",way/790655119,décollage parapente FFVL Semnoz,,,yes,takeoff,pitch,free_flying,grass,,,,,yes,1430,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.3408365,45.762781,6.3410132,45.7620784,6.3420062,45.7622535,6.3419638,45.7629437,6.3408365,45.762781",way/790666333,Atterrissage FFVL de Marlens,74A037A,,,landing,pitch,free_flying,grass,,,,,yes,450,yes,,no,FFVL,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.4381832,45.9407943,6.4391058,45.9404678,6.4390495,45.9401927,6.4393043,45.9401153,6.4394867,45.9403634,6.4398032,45.9403242,6.4399105,45.9407234,6.438328,45.9410815,6.4381832,45.9407943",way/790669273,Atterrissage FFVL Grand Bornand Hiver,,,yes,landing,pitch,free_flying,grass,,,,,yes,,yes,,,FFVL,les ailes du Grand Bornand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
